,HCPID,orig.model,orig.alpha,orig.proc.temp,orig.decay,orig.decl.temp,alpha,proc.temp,proc.LL,decay,decl.temp,decl.LL,best.model,diff.LL
6022,124220_fnca,Declarative,,,1.904772236842186,0.7607601410291049,0.8191529144543972,0.4492063327104887,-30.213123493016592,1.9193190712856967,4.999999999372035,-40.26731940751847,Procedural,10.054195914501879
6023,124220_fnca,Declarative,,,1.1773058404609977,1.8322150182975772,0.3944800489710114,1.1118693436906777,-41.55050870769461,0.5878371299155992,4.999937343773101,-43.20576415057261,Procedural,1.6552554428780013
6024,124220_fnca,Declarative,,,1.6505239111309429,1.2995405350604303,1.001142639418782,1.0262589329871619,-39.161260492617686,0.40653032772310954,3.98615461725864,-43.77217641018508,Procedural,4.610915917567397
6025,124220_fnca,Declarative,,,1.2413852247341814,1.6927958285179299,1.0794136437151076,1.9635367850332202,-42.332715795461226,0.010042425404920506,4.999999996410323,-44.373393841829895,Procedural,2.0406780463686687
6026,124220_fnca,Declarative,,,0.8634301298280708,0.5080458369682399,0.4288532252268155,0.37726385261303486,-34.98089009620868,0.7232766562191809,4.999971847022319,-40.669667013696326,Procedural,5.688776917487644
6027,124220_fnca,Declarative,,,1.9548285427678889,0.32759580090185003,0.9999844574620346,0.027717014962488,-20.10126925586133,0.5037686326463738,2.1706442796661545,-40.98630369371461,Procedural,20.88503443785328
6028,124220_fnca,Declarative,,,0.3681860278057036,0.866617639434728,0.12155017970901713,0.22994441956854095,-34.444750354197055,0.10887693692203941,1.9383829635718652,-37.86546337509065,Procedural,3.4207130208935936
6029,124220_fnca,Declarative,,,1.435059127526505,0.322269466273688,0.9300431317960319,0.21680857102566803,-22.914682495372237,1.690566165941597,4.999997234286158,-41.43949164676232,Procedural,18.524809151390084
6030,124220_fnca,Declarative,,,0.5713204725304497,0.8205857147483597,0.43042175700244945,0.8224822456432053,-41.77074573634064,0.3842758878458961,2.181636027756028,-43.39795077647412,Procedural,1.6272050401334752
6031,124220_fnca,Declarative,,,1.5172014482094698,0.8294301611337351,0.9456527474779474,0.46573853055225,-28.469645645624368,0.3351623823997688,2.092831163523355,-42.55122094405318,Procedural,14.08157529842881
