,HCPID,ResponseSwitch,BlockType,TrialType,ans,bll,lf,ResponseSwitch_mean.m1,ResponseSwitch_std.m1,LL.m1,egs,alpha,r,ResponseSwitch_mean.m2,ResponseSwitch_std.m2,LL.m2,LL.diff,best_model
521,107321_fnca,0.375,MostlyReward,Reward,0.3,0.8,0.1,0.323,0.4678566980282425,-3.7052768897800026,0.45,0.2,1,0.301,0.4589222261011224,-3.7334920401544087,0.02821515037440614,m1
518,107321_fnca,0.25,MostlyPunishment,Reward,0.3,0.8,0.1,0.236,0.4254739856322583,-3.7052768897800026,0.45,0.2,1,0.164,0.3710183532844373,-3.7334920401544087,0.02821515037440614,m1
520,107321_fnca,0.4,MostlyReward,Punishment,0.3,0.8,0.1,0.324,0.4689388173928782,-3.7052768897800026,0.45,0.2,1,0.388,0.4882720947936885,-3.7334920401544087,0.02821515037440614,m1
519,107321_fnca,0.6666666666666666,MostlyReward,Neutral,0.3,0.8,0.1,0.2733333333333333,0.447163568809774,-3.7052768897800026,0.45,0.2,1,0.24,0.4285138983438288,-3.7334920401544087,0.02821515037440614,m1
516,107321_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.3,0.8,0.1,0.2933333333333333,0.4568151589926265,-3.7052768897800026,0.45,0.2,1,0.28,0.4505030745003059,-3.7334920401544087,0.02821515037440614,m1
517,107321_fnca,0.2352941176470588,MostlyPunishment,Punishment,0.3,0.8,0.1,0.299,0.4580489153014215,-3.7052768897800026,0.45,0.2,1,0.323,0.4678566980282421,-3.7334920401544087,0.02821515037440614,m1
934,107422_fnca,0.0,MostlyPunishment,Neutral,0.15,0.25,0.1,0.12,0.3260501875972698,-3.87163854361468,0.4,0.2,1,0.3533333333333333,0.4796064755241042,-4.267598830119936,0.39596028650525605,m1
935,107422_fnca,0.0,MostlyPunishment,Punishment,0.15,0.25,0.1,0.118,0.3227695465501358,-3.87163854361468,0.4,0.2,1,0.303,0.4597851698373958,-4.267598830119936,0.39596028650525605,m1
936,107422_fnca,0.25,MostlyPunishment,Reward,0.15,0.25,0.1,0.132,0.3391697872427809,-3.87163854361468,0.4,0.2,1,0.152,0.3597410938695688,-4.267598830119936,0.39596028650525605,m1
937,107422_fnca,0.3333333333333333,MostlyReward,Neutral,0.15,0.25,0.1,0.1,0.3010050279407931,-3.87163854361468,0.4,0.2,1,0.26,0.4401037095592187,-4.267598830119936,0.39596028650525605,m1
938,107422_fnca,0.0,MostlyReward,Punishment,0.15,0.25,0.1,0.104,0.3058729032322526,-3.87163854361468,0.4,0.2,1,0.316,0.4658455196658769,-4.267598830119936,0.39596028650525605,m1
939,107422_fnca,0.0625,MostlyReward,Reward,0.15,0.25,0.1,0.108,0.3105357184486712,-3.87163854361468,0.4,0.2,1,0.268,0.4431392245924215,-4.267598830119936,0.39596028650525605,m1
920,108121_fnca,0.4,MostlyReward,Punishment,0.5,0.35,0.1,0.42,0.4945485954413499,-4.110342573435396,0.35,0.05,1,0.528,0.5002168204587681,-3.900722502598924,-0.20962007083647238,m2
921,108121_fnca,0.6875,MostlyReward,Reward,0.5,0.35,0.1,0.419,0.4936422618482765,-4.110342573435396,0.35,0.05,1,0.525,0.4996244836120672,-3.900722502598924,-0.20962007083647238,m2
917,108121_fnca,0.7058823529411765,MostlyPunishment,Punishment,0.5,0.35,0.1,0.455,0.498220055019088,-4.110342573435396,0.35,0.05,1,0.537,0.4988786223921407,-3.900722502598924,-0.20962007083647238,m2
918,108121_fnca,0.75,MostlyPunishment,Reward,0.5,0.35,0.1,0.468,0.4999759030337939,-4.110342573435396,0.35,0.05,1,0.548,0.4986890444477488,-3.900722502598924,-0.20962007083647238,m2
919,108121_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.35,0.1,0.3533333333333333,0.4796064755241042,-4.110342573435396,0.35,0.05,1,0.4933333333333333,0.5016304512484134,-3.900722502598924,-0.20962007083647238,m2
916,108121_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.5,0.35,0.1,0.4666666666666667,0.5005589716670067,-4.110342573435396,0.35,0.05,1,0.3133333333333333,0.4654025704405884,-3.900722502598924,-0.20962007083647238,m2
772,108323_fnca,0.6666666666666666,MostlyReward,Reward,0.5,0.5,0.1,0.383,0.4863615399551525,-4.2195501233035575,0.45,0.15,1,0.382,0.4861196481446851,-4.123541767661108,-0.09600835564244914,m2
771,108323_fnca,0.3333333333333333,MostlyReward,Punishment,0.5,0.5,0.1,0.376,0.4853516921369913,-4.2195501233035575,0.45,0.15,1,0.44,0.4973827080156001,-4.123541767661108,-0.09600835564244914,m2
770,108323_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.5,0.1,0.3933333333333333,0.4901262221576524,-4.2195501233035575,0.45,0.15,1,0.3866666666666666,0.4886176455874454,-4.123541767661108,-0.09600835564244914,m2
769,108323_fnca,0.0,MostlyPunishment,Reward,0.5,0.5,0.1,0.36,0.4809628896337213,-4.2195501233035575,0.45,0.15,1,0.288,0.4537394826023952,-4.123541767661108,-0.09600835564244914,m2
768,108323_fnca,0.6,MostlyPunishment,Punishment,0.5,0.5,0.1,0.393,0.4886612219010118,-4.2195501233035575,0.45,0.15,1,0.44,0.4966353256129158,-4.123541767661108,-0.09600835564244914,m2
767,108323_fnca,1.0,MostlyPunishment,Neutral,0.5,0.5,0.1,0.32,0.4680388901411545,-4.2195501233035575,0.45,0.15,1,0.3,0.4597927750336606,-4.123541767661108,-0.09600835564244914,m2
473,108525_fnca,0.1875,MostlyReward,Reward,0.4,0.55,0.1,0.345,0.4756061408363032,-3.9586520439478647,0.5,0.05,1,0.508,0.5001861515337932,-4.014462849245262,0.055810805297396904,m1
472,108525_fnca,0.4,MostlyReward,Punishment,0.4,0.55,0.1,0.42,0.4945485954413499,-3.9586520439478647,0.5,0.05,1,0.532,0.4999759030337939,-4.014462849245262,0.055810805297396904,m1
468,108525_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.4,0.55,0.1,0.3866666666666666,0.4886176455874453,-3.9586520439478647,0.5,0.05,1,0.36,0.4816080447052688,-4.014462849245262,0.055810805297396904,m1
469,108525_fnca,0.5294117647058824,MostlyPunishment,Punishment,0.4,0.55,0.1,0.378,0.4851302416375952,-3.9586520439478647,0.5,0.05,1,0.536,0.498951854343636,-4.014462849245262,0.055810805297396904,m1
470,108525_fnca,0.75,MostlyPunishment,Reward,0.4,0.55,0.1,0.452,0.4986890444477489,-3.9586520439478647,0.5,0.05,1,0.528,0.500216820458768,-4.014462849245262,0.055810805297396904,m1
471,108525_fnca,0.0,MostlyReward,Neutral,0.4,0.55,0.1,0.36,0.4816080447052687,-3.9586520439478647,0.5,0.05,1,0.4266666666666667,0.4962499189953669,-4.014462849245262,0.055810805297396904,m1
749,108828_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.5,0.25,0.1,0.4266666666666667,0.496249918995367,-3.947307914938393,0.45,0.05,1,0.3866666666666666,0.4886176455874451,-3.841181243526951,-0.10612667141144216,m2
750,108828_fnca,0.5294117647058824,MostlyPunishment,Punishment,0.5,0.25,0.1,0.416,0.4931401293620174,-3.947307914938393,0.45,0.05,1,0.561,0.4965133689293025,-3.841181243526951,-0.10612667141144216,m2
752,108828_fnca,0.0,MostlyReward,Neutral,0.5,0.25,0.1,0.42,0.4952119741371962,-3.947307914938393,0.45,0.05,1,0.46,0.5000671095902628,-3.841181243526951,-0.10612667141144216,m2
751,108828_fnca,0.75,MostlyPunishment,Reward,0.5,0.25,0.1,0.452,0.4986890444477488,-3.947307914938393,0.45,0.05,1,0.544,0.4990593561530085,-3.841181243526951,-0.10612667141144216,m2
754,108828_fnca,0.3125,MostlyReward,Reward,0.5,0.25,0.1,0.367,0.4822276884870293,-3.947307914938393,0.45,0.05,1,0.501,0.5002491871550112,-3.841181243526951,-0.10612667141144216,m2
753,108828_fnca,0.6,MostlyReward,Punishment,0.5,0.25,0.1,0.428,0.4957814002029004,-3.947307914938393,0.45,0.05,1,0.54,0.4993972270261879,-3.841181243526951,-0.10612667141144216,m2
538,109123_fnca,0.125,MostlyReward,Reward,0.45,0.6,0.1,0.343,0.4749490252401582,-3.8665744943059126,0.4,0.15,1,0.355,0.4787527589520549,-4.019966976989455,0.15339248268354222,m1
537,109123_fnca,0.4,MostlyReward,Punishment,0.45,0.6,0.1,0.404,0.4916818117604761,-3.8665744943059126,0.4,0.15,1,0.456,0.4990593561530086,-4.019966976989455,0.15339248268354222,m1
535,109123_fnca,0.5,MostlyPunishment,Reward,0.45,0.6,0.1,0.412,0.493182436490444,-3.8665744943059126,0.4,0.15,1,0.284,0.4518413909440801,-4.019966976989455,0.15339248268354222,m1
534,109123_fnca,0.1764705882352941,MostlyPunishment,Punishment,0.45,0.6,0.1,0.355,0.4787527589520549,-3.8665744943059126,0.4,0.15,1,0.405,0.4911376754192415,-4.019966976989455,0.15339248268354222,m1
533,109123_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.45,0.6,0.1,0.2866666666666667,0.4537194039702842,-3.8665744943059126,0.4,0.15,1,0.2866666666666667,0.4537194039702842,-4.019966976989455,0.15339248268354222,m1
536,109123_fnca,0.0,MostlyReward,Neutral,0.45,0.6,0.1,0.3866666666666666,0.4886176455874454,-3.8665744943059126,0.4,0.15,1,0.32,0.4680388901411544,-4.019966976989455,0.15339248268354222,m1
94,109325_fnca,0.0,MostlyReward,Punishment,0.05,0.3,0.1,0.072,0.2590064426793232,-3.804909776699985,0.25,0.5,1,0.2,0.4008024080281009,-3.924919076914113,0.12000930021412781,m1
93,109325_fnca,0.0,MostlyReward,Neutral,0.05,0.3,0.1,0.0533333333333333,0.2254500842585116,-3.804909776699985,0.25,0.5,1,0.1066666666666666,0.3097231209211054,-3.924919076914113,0.12000930021412781,m1
92,109325_fnca,0.0,MostlyPunishment,Reward,0.05,0.3,0.1,0.052,0.2224724160511016,-3.804909776699985,0.25,0.5,1,0.0,0.0,-3.924919076914113,0.12000930021412781,m1
91,109325_fnca,0.0,MostlyPunishment,Punishment,0.05,0.3,0.1,0.059,0.235742602375079,-3.804909776699985,0.25,0.5,1,0.081,0.272971634998059,-3.924919076914113,0.12000930021412781,m1
90,109325_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.05,0.3,0.1,0.0266666666666666,0.161647004039632,-3.804909776699985,0.25,0.5,1,0.2133333333333333,0.4110335094141321,-3.924919076914113,0.12000930021412781,m1
95,109325_fnca,0.0,MostlyReward,Reward,0.05,0.3,0.1,0.06,0.2376056742934738,-3.804909776699985,0.25,0.5,1,0.139,0.3461196307619649,-3.924919076914113,0.12000930021412781,m1
0,110411_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.45,0.65,0.1,0.3466666666666667,0.4775028256941117,-3.804270401103981,0.5,0.15,1,0.3666666666666666,0.4835088009813247,-3.822881060923792,0.018610659819811026,m1
1,110411_fnca,0.2352941176470588,MostlyPunishment,Punishment,0.45,0.65,0.1,0.389,0.4877672774150775,-3.804270401103981,0.5,0.15,1,0.416,0.4931401293620175,-3.822881060923792,0.018610659819811026,m1
2,110411_fnca,0.25,MostlyPunishment,Reward,0.45,0.65,0.1,0.376,0.4853516921369914,-3.804270401103981,0.5,0.15,1,0.264,0.4416835262372797,-3.822881060923792,0.018610659819811026,m1
3,110411_fnca,0.3333333333333333,MostlyReward,Neutral,0.45,0.65,0.1,0.38,0.4870125337747389,-3.804270401103981,0.5,0.15,1,0.3733333333333333,0.4853099288798357,-3.822881060923792,0.018610659819811026,m1
4,110411_fnca,0.4,MostlyReward,Punishment,0.45,0.65,0.1,0.372,0.4843079772907626,-3.804270401103981,0.5,0.15,1,0.452,0.4986890444477489,-3.822881060923792,0.018610659819811026,m1
5,110411_fnca,0.5625,MostlyReward,Reward,0.45,0.65,0.1,0.417,0.4933095928059321,-3.804270401103981,0.5,0.15,1,0.376,0.4846223879051183,-3.822881060923792,0.018610659819811026,m1
1124,111312_fnca,0.4,MostlyReward,Punishment,0.5,0.75,0.1,0.424,0.4951816023209147,-3.902868493187176,0.3,0.05,1,0.532,0.4999759030337939,-3.7815166908355673,-0.12135180235160892,m2
1121,111312_fnca,0.7058823529411765,MostlyPunishment,Punishment,0.5,0.75,0.1,0.44,0.4966353256129155,-3.902868493187176,0.3,0.05,1,0.538,0.4988033728883605,-3.7815166908355673,-0.12135180235160892,m2
1122,111312_fnca,0.5,MostlyPunishment,Reward,0.5,0.75,0.1,0.464,0.4997027228712888,-3.902868493187176,0.3,0.05,1,0.448,0.4982862195831891,-3.7815166908355673,-0.12135180235160892,m2
1123,111312_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.75,0.1,0.42,0.4952119741371961,-3.902868493187176,0.3,0.05,1,0.4266666666666667,0.4962499189953668,-3.7815166908355673,-0.12135180235160892,m2
1120,111312_fnca,1.0,MostlyPunishment,Neutral,0.5,0.75,0.1,0.3866666666666666,0.4886176455874453,-3.902868493187176,0.3,0.05,1,0.2533333333333333,0.4363771945558242,-3.7815166908355673,-0.12135180235160892,m2
1125,111312_fnca,0.625,MostlyReward,Reward,0.5,0.75,0.1,0.427,0.4948898017901722,-3.902868493187176,0.3,0.05,1,0.559,0.4967552372806611,-3.7815166908355673,-0.12135180235160892,m2
88,111413_fnca,0.0,MostlyReward,Punishment,0.45,0.55,0.1,0.288,0.4537394826023949,-4.309821026393983,0.5,0.1,1,0.504,0.5009869776822836,-4.606121115457476,0.29630008906349303,m1
87,111413_fnca,0.3333333333333333,MostlyReward,Neutral,0.45,0.55,0.1,0.36,0.4816080447052688,-4.309821026393983,0.5,0.1,1,0.42,0.4952119741371961,-4.606121115457476,0.29630008906349303,m1
86,111413_fnca,0.75,MostlyPunishment,Reward,0.45,0.55,0.1,0.376,0.4853516921369913,-4.309821026393983,0.5,0.1,1,0.432,0.4963481094787533,-4.606121115457476,0.29630008906349303,m1
85,111413_fnca,0.4705882352941176,MostlyPunishment,Punishment,0.45,0.55,0.1,0.405,0.4911376754192418,-4.309821026393983,0.5,0.1,1,0.504,0.5002341793942456,-4.606121115457476,0.29630008906349303,m1
84,111413_fnca,1.0,MostlyPunishment,Neutral,0.45,0.55,0.1,0.3866666666666666,0.4886176455874453,-4.309821026393983,0.5,0.1,1,0.42,0.4952119741371962,-4.606121115457476,0.29630008906349303,m1
89,111413_fnca,0.125,MostlyReward,Reward,0.45,0.55,0.1,0.368,0.4825026516080596,-4.309821026393983,0.5,0.1,1,0.453,0.4980351785155735,-4.606121115457476,0.29630008906349303,m1
119,111716_fnca,0.5,MostlyReward,Reward,0.5,0.5,0.1,0.432,0.4956022816953346,-3.70385235169287,0.5,0.05,1,0.48,0.4998498272980095,-3.735963025530512,0.03211067383764199,m1
115,111716_fnca,0.3529411764705882,MostlyPunishment,Punishment,0.5,0.5,0.1,0.416,0.4931401293620174,-3.70385235169287,0.5,0.05,1,0.493,0.5002011607355596,-3.735963025530512,0.03211067383764199,m1
116,111716_fnca,0.5,MostlyPunishment,Reward,0.5,0.5,0.1,0.44,0.4973827080156003,-3.70385235169287,0.5,0.05,1,0.488,0.5008587003846534,-3.735963025530512,0.03211067383764199,m1
117,111716_fnca,0.0,MostlyReward,Neutral,0.5,0.5,0.1,0.4133333333333333,0.4940813000875431,-3.70385235169287,0.5,0.05,1,0.4466666666666666,0.4988129084871182,-3.735963025530512,0.03211067383764199,m1
114,111716_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.5,0.5,0.1,0.46,0.5000671095902626,-3.70385235169287,0.5,0.05,1,0.4466666666666666,0.4988129084871182,-3.735963025530512,0.03211067383764199,m1
118,111716_fnca,0.4,MostlyReward,Punishment,0.5,0.5,0.1,0.44,0.4973827080156002,-3.70385235169287,0.5,0.05,1,0.5,0.5010030100351265,-3.735963025530512,0.03211067383764199,m1
503,112819_fnca,0.375,MostlyReward,Reward,0.45,0.25,0.1,0.391,0.4882185549089237,-3.71700041354125,0.5,0.15,1,0.38,0.4856293193741866,-3.818576519307253,0.10157610576600273,m1
498,112819_fnca,0.5,MostlyPunishment,Neutral,0.45,0.25,0.1,0.3066666666666666,0.4626545331046017,-3.71700041354125,0.5,0.15,1,0.3866666666666666,0.4886176455874453,-3.818576519307253,0.10157610576600273,m1
502,112819_fnca,0.4,MostlyReward,Punishment,0.45,0.25,0.1,0.36,0.4809628896337213,-3.71700041354125,0.5,0.15,1,0.484,0.5007464307928786,-3.818576519307253,0.10157610576600273,m1
501,112819_fnca,0.3333333333333333,MostlyReward,Neutral,0.45,0.25,0.1,0.4066666666666667,0.4928572586509421,-3.71700041354125,0.5,0.15,1,0.3333333333333333,0.4729837698404022,-3.818576519307253,0.10157610576600273,m1
500,112819_fnca,0.5,MostlyPunishment,Reward,0.45,0.25,0.1,0.444,0.4978508026374437,-3.71700041354125,0.5,0.15,1,0.316,0.4658455196658771,-3.818576519307253,0.10157610576600273,m1
499,112819_fnca,0.2857142857142857,MostlyPunishment,Punishment,0.45,0.25,0.1,0.408,0.4917090377222874,-3.71700041354125,0.5,0.15,1,0.444,0.4971027168615264,-3.818576519307253,0.10157610576600273,m1
839,113215_fnca,0.2666666666666666,MostlyPunishment,Punishment,0.4,0.75,0.1,0.344,0.475278749672116,-3.997492135825484,0.2,0.15,1,0.359,0.4799472360055319,-3.9130945197708935,-0.08439761605459051,m2
838,113215_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.4,0.75,0.1,0.3733333333333333,0.4853099288798357,-3.997492135825484,0.2,0.15,1,0.2466666666666666,0.4325151456659351,-3.9130945197708935,-0.08439761605459051,m2
840,113215_fnca,0.0,MostlyPunishment,Reward,0.4,0.75,0.1,0.276,0.4479135028374301,-3.997492135825484,0.2,0.15,1,0.12,0.3256134155490865,-3.9130945197708935,-0.08439761605459051,m2
842,113215_fnca,0.6,MostlyReward,Punishment,0.4,0.75,0.1,0.368,0.4832287658662744,-3.997492135825484,0.2,0.15,1,0.352,0.4785520329000504,-3.9130945197708935,-0.08439761605459051,m2
843,113215_fnca,0.375,MostlyReward,Reward,0.4,0.75,0.1,0.336,0.4725752081175308,-3.997492135825484,0.2,0.15,1,0.292,0.4549098184727859,-3.9130945197708935,-0.08439761605459051,m2
841,113215_fnca,0.3333333333333333,MostlyReward,Neutral,0.4,0.75,0.1,0.4,0.4915391523114242,-3.997492135825484,0.2,0.15,1,0.28,0.450503074500306,-3.9130945197708935,-0.08439761605459051,m2
694,113619_fnca,0.6,MostlyReward,Reward,0.5,0.45,0.1,0.417,0.4933095928059317,-3.985910510483351,0.35,0.05,1,0.507,0.5002011607355596,-3.880142417783079,-0.10576809270027221,m2
692,113619_fnca,0.0,MostlyReward,Neutral,0.5,0.45,0.1,0.46,0.5000671095902626,-3.985910510483351,0.35,0.05,1,0.42,0.4952119741371962,-3.880142417783079,-0.10576809270027221,m2
691,113619_fnca,0.75,MostlyPunishment,Reward,0.5,0.45,0.1,0.452,0.498689044447749,-3.985910510483351,0.35,0.05,1,0.492,0.5009388775450999,-3.880142417783079,-0.10576809270027221,m2
690,113619_fnca,0.5882352941176471,MostlyPunishment,Punishment,0.5,0.45,0.1,0.414,0.4927949338688934,-3.985910510483351,0.35,0.05,1,0.516,0.4999939939579217,-3.880142417783079,-0.10576809270027221,m2
689,113619_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.5,0.45,0.1,0.4,0.4915391523114243,-3.985910510483351,0.35,0.05,1,0.3733333333333333,0.4853099288798358,-3.880142417783079,-0.10576809270027221,m2
693,113619_fnca,0.4,MostlyReward,Punishment,0.5,0.45,0.1,0.388,0.4882720947936886,-3.985910510483351,0.35,0.05,1,0.548,0.4986890444477488,-3.880142417783079,-0.10576809270027221,m2
974,113821_fnca,0.2,MostlyReward,Punishment,0.45,0.7,0.1,0.332,0.4718756898449704,-3.7746041570635698,0.4,0.15,1,0.424,0.4951816023209144,-3.936249842588109,0.1616456855245394,m1
975,113821_fnca,0.1875,MostlyReward,Reward,0.45,0.7,0.1,0.339,0.473606696852254,-3.7746041570635698,0.4,0.15,1,0.362,0.4808192874533912,-3.936249842588109,0.1616456855245394,m1
973,113821_fnca,0.0,MostlyReward,Neutral,0.45,0.7,0.1,0.3866666666666666,0.4886176455874453,-3.7746041570635698,0.4,0.15,1,0.36,0.4816080447052688,-3.936249842588109,0.1616456855245394,m1
970,113821_fnca,0.0,MostlyPunishment,Neutral,0.45,0.7,0.1,0.2866666666666667,0.4537194039702842,-3.7746041570635698,0.4,0.15,1,0.28,0.4505030745003058,-3.936249842588109,0.1616456855245394,m1
971,113821_fnca,0.3529411764705882,MostlyPunishment,Punishment,0.45,0.7,0.1,0.342,0.4746169626775483,-3.7746041570635698,0.4,0.15,1,0.424,0.494437527366672,-3.936249842588109,0.1616456855245394,m1
972,113821_fnca,0.5,MostlyPunishment,Reward,0.45,0.7,0.1,0.436,0.4968818433642551,-3.7746041570635698,0.4,0.15,1,0.312,0.4642392403590595,-3.936249842588109,0.1616456855245394,m1
763,113922_fnca,0.75,MostlyPunishment,Reward,0.5,0.6,0.1,0.456,0.4990593561530086,-4.165098286209266,0.35,0.05,1,0.516,0.5007464307928787,-3.920263472384276,-0.24483481382498962,m2
762,113922_fnca,0.5294117647058824,MostlyPunishment,Punishment,0.5,0.6,0.1,0.406,0.4913302406787162,-4.165098286209266,0.35,0.05,1,0.545,0.498220055019088,-3.920263472384276,-0.24483481382498962,m2
761,113922_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.5,0.6,0.1,0.4333333333333333,0.4971957154062617,-4.165098286209266,0.35,0.05,1,0.3866666666666666,0.4886176455874454,-3.920263472384276,-0.24483481382498962,m2
765,113922_fnca,0.8,MostlyReward,Punishment,0.5,0.6,0.1,0.464,0.4997027228712886,-4.165098286209266,0.35,0.05,1,0.584,0.4938822518727103,-3.920263472384276,-0.24483481382498962,m2
766,113922_fnca,0.625,MostlyReward,Reward,0.5,0.6,0.1,0.455,0.4982200550190882,-4.165098286209266,0.35,0.05,1,0.485,0.5000250243988043,-3.920263472384276,-0.24483481382498962,m2
764,113922_fnca,1.0,MostlyReward,Neutral,0.5,0.6,0.1,0.3733333333333333,0.4853099288798357,-4.165098286209266,0.35,0.05,1,0.4266666666666667,0.4962499189953671,-3.920263472384276,-0.24483481382498962,m2
889,114419_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.45,0.1,0.44,0.4980498883396799,-3.772365574431574,0.4,0.05,1,0.4866666666666667,0.5014966414959998,-3.694803073217528,-0.07756250121404618,m2
888,114419_fnca,0.5,MostlyPunishment,Reward,0.5,0.45,0.1,0.448,0.4982862195831889,-3.772365574431574,0.4,0.05,1,0.516,0.5007464307928787,-3.694803073217528,-0.07756250121404618,m2
887,114419_fnca,0.5882352941176471,MostlyPunishment,Punishment,0.5,0.45,0.1,0.41,0.4920794063381868,-3.772365574431574,0.4,0.05,1,0.548,0.4979396991041629,-3.694803073217528,-0.07756250121404618,m2
886,114419_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.5,0.45,0.1,0.44,0.4980498883396801,-3.772365574431574,0.4,0.05,1,0.3866666666666666,0.4886176455874453,-3.694803073217528,-0.07756250121404618,m2
890,114419_fnca,0.6,MostlyReward,Punishment,0.5,0.45,0.1,0.492,0.5009388775450998,-3.772365574431574,0.4,0.05,1,0.54,0.4993972270261881,-3.694803073217528,-0.07756250121404618,m2
891,114419_fnca,0.4375,MostlyReward,Reward,0.5,0.45,0.1,0.404,0.4909429956981003,-3.772365574431574,0.4,0.05,1,0.501,0.500249187155011,-3.694803073217528,-0.07756250121404618,m2
8,114924_fnca,0.75,MostlyPunishment,Reward,0.5,0.75,0.1,0.432,0.4963481094787533,-4.016587628746851,0.4,0.05,1,0.544,0.4990593561530083,-3.7714496431753264,-0.245137985571525,m2
11,114924_fnca,0.5,MostlyReward,Reward,0.5,0.75,0.1,0.398,0.4897303705467283,-4.016587628746851,0.4,0.05,1,0.509,0.5001691405606401,-3.7714496431753264,-0.245137985571525,m2
